Well;replno;smpltp;templvol;QtyID;Replicate;WellType;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;qpcrno;MONISprojectno;AssayID;speciesabbr;plateno;qpcrrundate
B07;Unkn18;MST1013;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
B08;Unkn18;MST1013;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
B09;Unkn18;MST1013;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
B10;Unkn26;MST459;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
B11;Unkn26;MST459;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
B12;Unkn26;MST459;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C01;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;NaN;3000;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C02;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;31.9691290400011;3000;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C03;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;32.2467350670773;3000;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C04;Unkn11;MST267;3uL;QtyorID;Unkn11;Unkn11;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C05;Unkn11;MST267;3uL;QtyorID;Unkn11;Unkn11;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C06;Unkn11;MST267;3uL;QtyorID;Unkn11;Unkn11;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C07;Unkn19;MST1002;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C08;Unkn19;MST1002;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C09;Unkn19;MST1002;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C10;Unkn27;MST406;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C11;Unkn27;MST406;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
C12;Unkn27;MST406;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D01;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;NaN;300;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D02;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;NaN;300;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D03;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;NaN;300;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D04;Unkn12;MST350;3uL;QtyorID;Unkn12;Unkn12;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D05;Unkn12;MST350;3uL;QtyorID;Unkn12;Unkn12;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D06;Unkn12;MST350;3uL;QtyorID;Unkn12;Unkn12;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D07;Unkn20;MST1051;3uL;QtyorID;Unkn20;Unkn20;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D08;Unkn20;MST1051;3uL;QtyorID;Unkn20;Unkn20;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D09;Unkn20;MST1051;3uL;QtyorID;Unkn20;Unkn20;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D10;Unkn28;MST439;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D11;Unkn28;MST439;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
D12;Unkn28;MST439;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E01;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E02;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E03;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E04;Unkn13;MST552;3uL;QtyorID;Unkn13;Unkn13;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E05;Unkn13;MST552;3uL;QtyorID;Unkn13;Unkn13;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E06;Unkn13;MST552;3uL;QtyorID;Unkn13;Unkn13;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E07;Unkn21;MST1049;3uL;QtyorID;Unkn21;Unkn21;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E08;Unkn21;MST1049;3uL;QtyorID;Unkn21;Unkn21;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E09;Unkn21;MST1049;3uL;QtyorID;Unkn21;Unkn21;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E10;Unkn29;MST364;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E11;Unkn29;MST364;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
E12;Unkn29;MST364;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F01;Std06;std1E0;3uL;QtyorID;Std06;Std06;Treshold;NaN;3;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F02;Std06;std1E0;3uL;QtyorID;Std06;Std06;Treshold;NaN;3;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F03;Std06;std1E0;3uL;QtyorID;Std06;Std06;Treshold;NaN;3;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F04;Unkn14;MST522;3uL;QtyorID;Unkn14;Unkn14;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F05;Unkn14;MST522;3uL;QtyorID;Unkn14;Unkn14;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F06;Unkn14;MST522;3uL;QtyorID;Unkn14;Unkn14;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F07;Unkn22;MST1016;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F08;Unkn22;MST1016;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F09;Unkn22;MST1016;3uL;QtyorID;Unkn22;Unkn22;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F10;Unkn30;MST1006;3uL;QtyorID;Unkn30;Unkn30;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F11;Unkn30;MST1006;3uL;QtyorID;Unkn30;Unkn30;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
F12;Unkn30;MST1006;3uL;QtyorID;Unkn30;Unkn30;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G01;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G02;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G03;Std07;std1E-1;3uL;QtyorID;Std07;Std07;Treshold;NaN;0.3;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G04;Unkn15;MST435;3uL;QtyorID;Unkn15;Unkn15;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G05;Unkn15;MST435;3uL;QtyorID;Unkn15;Unkn15;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G06;Unkn15;MST435;3uL;QtyorID;Unkn15;Unkn15;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G07;Unkn23;MST356;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G08;Unkn23;MST356;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G09;Unkn23;MST356;3uL;QtyorID;Unkn23;Unkn23;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G10;Unkn31;MST156;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G11;Unkn31;MST156;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
G12;Unkn31;MST156;3uL;QtyorID;Unkn31;Unkn31;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H01;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H02;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H03;NegCtrl08;std1ENTC;3uL;QtyorID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H04;Unkn16;MST1005;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H05;Unkn16;MST1005;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H06;Unkn16;MST1005;3uL;QtyorID;Unkn16;Unkn16;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H07;Unkn24;MST1052;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H08;Unkn24;MST1052;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H09;Unkn24;MST1052;3uL;QtyorID;Unkn24;Unkn24;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H10;Unkn32;MST535;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H11;Unkn32;MST535;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
H12;Unkn32;MST535;3uL;QtyorID;Unkn32;Unkn32;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0871;MONIS5biorad;assid25;Homame;plt04;qpcrrundate20210514
A01;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;28.404156996032;300000;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
A02;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;26.2990943549464;300000;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
A03;Std01;std1E5;3uL;QtyorID;Std01;Std01;Treshold;26.2091030937721;300000;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
A04;Unkn09;MST1023;3uL;QtyorID;Unkn09;Unkn09;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
A05;Unkn09;MST1023;3uL;QtyorID;Unkn09;Unkn09;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
A06;Unkn09;MST1023;3uL;QtyorID;Unkn09;Unkn09;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
A07;Unkn17;MST147;3uL;QtyorID;Unkn17;Unkn17;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
A08;Unkn17;MST147;3uL;QtyorID;Unkn17;Unkn17;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
A09;Unkn17;MST147;3uL;QtyorID;Unkn17;Unkn17;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
A10;Unkn25;NaN;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
A11;Unkn25;NaN;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
A12;Unkn25;NaN;3uL;QtyorID;Unkn25;Unkn25;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B01;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;35.1223817065499;30000;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B02;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;30.6228830747964;30000;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B03;Std02;std1E4;3uL;QtyorID;Std02;Std02;Treshold;29.9645581762812;30000;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B04;Unkn10;MST082;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B05;Unkn10;MST082;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B06;Unkn10;MST082;3uL;QtyorID;Unkn10;Unkn10;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B07;Unkn18;MST452;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B08;Unkn18;MST452;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B09;Unkn18;MST452;3uL;QtyorID;Unkn18;Unkn18;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B10;Unkn26;NaN;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B11;Unkn26;NaN;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
B12;Unkn26;NaN;3uL;QtyorID;Unkn26;Unkn26;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C01;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;NaN;3000;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C02;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;33.1452993788184;3000;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C03;Std03;std1E3;3uL;QtyorID;Std03;Std03;Treshold;NaN;3000;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C04;Unkn11;MST252;3uL;QtyorID;Unkn11;Unkn11;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C05;Unkn11;MST252;3uL;QtyorID;Unkn11;Unkn11;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C06;Unkn11;MST252;3uL;QtyorID;Unkn11;Unkn11;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C07;Unkn19;MST1003;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C08;Unkn19;MST1003;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C09;Unkn19;MST1003;3uL;QtyorID;Unkn19;Unkn19;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C10;Unkn27;NaN;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C11;Unkn27;NaN;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
C12;Unkn27;NaN;3uL;QtyorID;Unkn27;Unkn27;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D01;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;NaN;300;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D02;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;NaN;300;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D03;Std04;std1E2;3uL;QtyorID;Std04;Std04;Treshold;NaN;300;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D04;Unkn12;MST203;3uL;QtyorID;Unkn12;Unkn12;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D05;Unkn12;MST203;3uL;QtyorID;Unkn12;Unkn12;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D06;Unkn12;MST203;3uL;QtyorID;Unkn12;Unkn12;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D07;Unkn20;MST504;3uL;QtyorID;Unkn20;Unkn20;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D08;Unkn20;MST504;3uL;QtyorID;Unkn20;Unkn20;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D09;Unkn20;MST504;3uL;QtyorID;Unkn20;Unkn20;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D10;Unkn28;NaN;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D11;Unkn28;NaN;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
D12;Unkn28;NaN;3uL;QtyorID;Unkn28;Unkn28;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E01;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E02;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E03;Std05;std1E1;3uL;QtyorID;Std05;Std05;Treshold;NaN;30;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E04;Unkn13;MST468;3uL;QtyorID;Unkn13;Unkn13;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E05;Unkn13;MST468;3uL;QtyorID;Unkn13;Unkn13;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E06;Unkn13;MST468;3uL;QtyorID;Unkn13;Unkn13;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E07;Unkn21;MST394;3uL;QtyorID;Unkn21;Unkn21;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E08;Unkn21;MST394;3uL;QtyorID;Unkn21;Unkn21;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E09;Unkn21;MST394;3uL;QtyorID;Unkn21;Unkn21;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E10;Unkn29;NaN;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E11;Unkn29;NaN;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
E12;Unkn29;NaN;3uL;QtyorID;Unkn29;Unkn29;Treshold;NaN;NaN;RSqdRn;SlopedRn;qpcr0872;MONIS5biorad;assid25;Homame;plt05;qpcrrundate20210514
