Well;replno;smpltp;templvol;QtyID;WellType;Replicate;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;qpcrno;MONISprojectno;AssayID;speciesabbr;plateno;qpcrrundate
A9;17;MST2022089STEX31-17;3uL;QtyorID;Unknown;17;0.0378;NoCt;NoCt;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
B7;18;MST2023086STEX31-19;3uL;QtyorID;Unknown;18;0.0378;NoCt;NoCt;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
B8;18;MST2023086STEX31-19;3uL;QtyorID;Unknown;18;0.0378;41.38;9.006e-002;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
B9;18;MST2023086STEX31-19;3uL;QtyorID;Unknown;18;0.0378;38.93;7.436e-001;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
C7;19;MST2022077STEX31-22;3uL;QtyorID;Unknown;19;0.0378;32.07;2.736e+002;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
C8;19;MST2022077STEX31-22;3uL;QtyorID;Unknown;19;0.0378;30.51;1.049e+003;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
C9;19;MST2022077STEX31-22;3uL;QtyorID;Unknown;19;0.0378;31.94;3.054e+002;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
D7;20;MST2023001STEX32-01;3uL;QtyorID;Unknown;20;0.0378;29.16;3.362e+003;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
D8;20;MST2023001STEX32-01;3uL;QtyorID;Unknown;20;0.0378;30.01;1.611e+003;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
D9;20;MST2023001STEX32-01;3uL;QtyorID;Unknown;20;0.0378;29.61;2.275e+003;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
E7;21;MST2022052STEX32-04;3uL;QtyorID;Unknown;21;0.0378;38.35;1.22;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
E8;21;MST2022052STEX32-04;3uL;QtyorID;Unknown;21;0.0378;37.79;1.99;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
E9;21;MST2022052STEX32-04;3uL;QtyorID;Unknown;21;0.0378;37.68;2.18;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
F7;22;MST2023015STEX32-16;3uL;QtyorID;Unknown;22;0.0378;23.33;5.102e+005;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
F8;22;MST2023015STEX32-16;3uL;QtyorID;Unknown;22;0.0378;24.07;2.693e+005;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
F9;22;MST2023015STEX32-16;3uL;QtyorID;Unknown;22;0.0378;23.69;3.727e+005;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
G7;23;MST2022094STEX32-07;3uL;QtyorID;Unknown;23;0.0378;NoCt;NoCt;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
G8;23;MST2022094STEX32-07;3uL;QtyorID;Unknown;23;0.0378;NoCt;NoCt;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
G9;23;MST2022094STEX32-07;3uL;QtyorID;Unknown;23;0.0378;41.57;7.643e-002;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
H7;24;MST2023114STEX32-11;3uL;QtyorID;Unknown;24;0.0378;38.88;7.772e-001;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
H8;24;MST2023114STEX32-11;3uL;QtyorID;Unknown;24;0.0378;39.36;5.126e-001;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
H9;24;MST2023114STEX32-11;3uL;QtyorID;Unknown;24;0.0378;38.99;7.033e-001;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
A10;25;MST2023016STEX32-12;3uL;QtyorID;Unknown;25;0.0378;37.45;2.66;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
A11;25;MST2023016STEX32-12;3uL;QtyorID;Unknown;25;0.0378;37.06;3.71;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
A12;25;MST2023016STEX32-12;3uL;QtyorID;Unknown;25;0.0378;37.13;3.49;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
B10;26;MST2022097STEX32-14;3uL;QtyorID;Unknown;26;0.0378;41.02;1.225e-001;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
B11;26;MST2022097STEX32-14;3uL;QtyorID;Unknown;26;0.0378;40.34;2.205e-001;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
B12;26;MST2022097STEX32-14;3uL;QtyorID;Unknown;26;0.0378;39.79;3.549e-001;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
C10;27;MST2023118STEX32-18;3uL;QtyorID;Unknown;27;0.0378;31.32;5.203e+002;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
C11;27;MST2023118STEX32-18;3uL;QtyorID;Unknown;27;0.0378;30.53;1.033e+003;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
C12;27;MST2023118STEX32-18;3uL;QtyorID;Unknown;27;0.0378;31.32;5.194e+002;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
D10;28;MST2023066STEX32-21;3uL;QtyorID;Unknown;28;0.0378;34.52;3.320e+001;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
D11;28;MST2023066STEX32-21;3uL;QtyorID;Unknown;28;0.0378;36.72;4.96;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
D12;28;MST2023066STEX32-21;3uL;QtyorID;Unknown;28;0.0378;37.57;2.39;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
E10;29;MST2023058STEX32-22;3uL;QtyorID;Unknown;29;0.0378;23.32;5.138e+005;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
E11;29;MST2023058STEX32-22;3uL;QtyorID;Unknown;29;0.0378;23.47;4.498e+005;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
E12;29;MST2023058STEX32-22;3uL;QtyorID;Unknown;29;0.0378;23.49;4.445e+005;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
F10;30;MST2023074STEX32-24;3uL;QtyorID;Unknown;30;0.0378;34.80;2.604e+001;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
F11;30;MST2023074STEX32-24;3uL;QtyorID;Unknown;30;0.0378;38.11;1.50;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
F12;30;MST2023074STEX32-24;3uL;QtyorID;Unknown;30;0.0378;37.53;2.47;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
G10;31;MST2023019STEX33-01;3uL;QtyorID;Unknown;31;0.0378;28.04;8.805e+003;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
G11;31;MST2023019STEX33-01;3uL;QtyorID;Unknown;31;0.0378;26.83;2.486e+004;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
G12;31;MST2023019STEX33-01;3uL;QtyorID;Unknown;31;0.0378;27.54;1.354e+004;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
H10;32;MST2023010STEX33-03;3uL;QtyorID;Unknown;32;0.0378;24.28;2.250e+005;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
H11;32;MST2023010STEX33-03;3uL;QtyorID;Unknown;32;0.0378;24.67;1.600e+005;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
H12;32;MST2023010STEX33-03;3uL;QtyorID;Unknown;32;0.0378;24.49;1.867e+005;0.755;-2.673;qpcr1053;MONIS6MST2023;AssID19;Mnelei;plt01;qpcrrundate20240313
A1;01;std1E5;3uL;QtyorID;Standard;1;0.0638;23.76;3.00e+005;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
A2;01;std1E5;3uL;QtyorID;Standard;1;0.0638;24.10;3.00e+005;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
A3;01;std1E5;3uL;QtyorID;Standard;1;0.0638;23.89;3.00e+005;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B1;02;std1E4;3uL;QtyorID;Standard;2;0.0638;27.98;3.00e+004;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B2;02;std1E4;3uL;QtyorID;Standard;2;0.0638;26.83;3.00e+004;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B3;02;std1E4;3uL;QtyorID;Standard;2;0.0638;27.73;3.00e+004;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C1;03;std1E3;3uL;QtyorID;Standard;3;0.0638;30.44;3.00e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C2;03;std1E3;3uL;QtyorID;Standard;3;0.0638;31.20;3.00e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C3;03;std1E3;3uL;QtyorID;Standard;3;0.0638;29.65;3.00e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D1;04;std1E2;3uL;QtyorID;Standard;4;0.0638;34.16;3.00e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D2;04;std1E2;3uL;QtyorID;Standard;4;0.0638;34.08;3.00e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D3;04;std1E2;3uL;QtyorID;Standard;4;0.0638;35.07;3.00e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E1;05;std1E1;3uL;QtyorID;Standard;5;0.0638;37.92;3.00e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E2;05;std1E1;3uL;QtyorID;Standard;5;0.0638;37.98;3.00e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E3;05;std1E1;3uL;QtyorID;Standard;5;0.0638;38.66;3.00e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F1;06;std1E0;3uL;QtyorID;Standard;6;0.0638;41.82;3.00e+000;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F2;06;std1E0;3uL;QtyorID;Standard;6;0.0638;40.71;3.00e+000;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F3;06;std1E0;3uL;QtyorID;Standard;6;0.0638;42.13;3.00e+000;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G1;07;std1E-1;3uL;QtyorID;Standard;7;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G2;07;std1E-1;3uL;QtyorID;Standard;7;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G3;07;std1E-1;3uL;QtyorID;Standard;7;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
H1;08;std1ENTC;3uL;QtyorID;NTC;8;0.0638;40.33;6.59;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
H2;08;std1ENTC;3uL;QtyorID;NTC;8;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
H3;08;std1ENTC;3uL;QtyorID;NTC;8;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
A4;09;MST2023117STEX33-04;3uL;QtyorID;Unknown;9;0.0638;26.65;4.729e+004;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
A5;09;MST2023117STEX33-04;3uL;QtyorID;Unknown;9;0.0638;26.99;3.783e+004;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
A6;09;MST2023117STEX33-04;3uL;QtyorID;Unknown;9;0.0638;26.47;5.314e+004;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B4;10;MST2023089STEX33-07;3uL;QtyorID;Unknown;10;0.0638;37.47;4.214e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B5;10;MST2023089STEX33-07;3uL;QtyorID;Unknown;10;0.0638;36.55;7.683e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B6;10;MST2023089STEX33-07;3uL;QtyorID;Unknown;10;0.0638;36.57;7.568e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C4;11;MST2023055STEX33-09;3uL;QtyorID;Unknown;11;0.0638;25.47;1.014e+005;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C5;11;MST2023055STEX33-09;3uL;QtyorID;Unknown;11;0.0638;25.47;1.013e+005;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C6;11;MST2023055STEX33-09;3uL;QtyorID;Unknown;11;0.0638;25.30;1.132e+005;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D4;12;MST2022110STEX33-10;3uL;QtyorID;Unknown;12;0.0638;38.29;2.482e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D5;12;MST2022110STEX33-10;3uL;QtyorID;Unknown;12;0.0638;36.34;8.805e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D6;12;MST2022110STEX33-10;3uL;QtyorID;Unknown;12;0.0638;37.29;4.734e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E4;13;MST1018STEX33-13;3uL;QtyorID;Unknown;13;0.0638;36.53;7.770e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E5;13;MST1018STEX33-13;3uL;QtyorID;Unknown;13;0.0638;38.37;2.349e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E6;13;MST1018STEX33-13;3uL;QtyorID;Unknown;13;0.0638;38.93;1.640e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F4;14;MST2023041STEX33-15;3uL;QtyorID;Unknown;14;0.0638;40.30;6.74;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F5;14;MST2023041STEX33-15;3uL;QtyorID;Unknown;14;0.0638;41.67;2.77;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F6;14;MST2023041STEX33-15;3uL;QtyorID;Unknown;14;0.0638;41.34;3.43;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G4;15;MST2023065STEX33-18;3uL;QtyorID;Unknown;15;0.0638;40.96;4.39;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G5;15;MST2023065STEX33-18;3uL;QtyorID;Unknown;15;0.0638;40.61;5.52;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G6;15;MST2023065STEX33-18;3uL;QtyorID;Unknown;15;0.0638;40.40;6.30;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
H4;16;MST443STEX33-20;3uL;QtyorID;Unknown;16;0.0638;40.34;6.55;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
H5;16;MST443STEX33-20;3uL;QtyorID;Unknown;16;0.0638;38.39;2.321e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
H6;16;MST443STEX33-20;3uL;QtyorID;Unknown;16;0.0638;39.43;1.181e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
A7;17;MST2023033STEX33-21;3uL;QtyorID;Unknown;17;0.0638;24.54;1.859e+005;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
A8;17;MST2023033STEX33-21;3uL;QtyorID;Unknown;17;0.0638;24.51;1.894e+005;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
A9;17;MST2023033STEX33-21;3uL;QtyorID;Unknown;17;0.0638;25.23;1.190e+005;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B7;18;MST2023050STEX34-01;3uL;QtyorID;Unknown;18;0.0638;26.40;5.555e+004;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B8;18;MST2023050STEX34-01;3uL;QtyorID;Unknown;18;0.0638;26.52;5.132e+004;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B9;18;MST2023050STEX34-01;3uL;QtyorID;Unknown;18;0.0638;25.82;8.076e+004;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C7;19;MST2023084STEX34-03;3uL;QtyorID;Unknown;19;0.0638;35.70;1.327e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C8;19;MST2023084STEX34-03;3uL;QtyorID;Unknown;19;0.0638;34.85;2.316e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C9;19;MST2023084STEX34-03;3uL;QtyorID;Unknown;19;0.0638;35.16;1.883e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D7;20;MST2023096STEX34-05;3uL;QtyorID;Unknown;20;0.0638;28.58;1.352e+004;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D8;20;MST2023096STEX34-05;3uL;QtyorID;Unknown;20;0.0638;29.65;6.762e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D9;20;MST2023096STEX34-05;3uL;QtyorID;Unknown;20;0.0638;28.93;1.075e+004;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E7;21;MST2023081STEX34-07;3uL;QtyorID;Unknown;21;0.0638;30.55;3.759e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E8;21;MST2023081STEX34-07;3uL;QtyorID;Unknown;21;0.0638;29.85;5.931e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E9;21;MST2023081STEX34-07;3uL;QtyorID;Unknown;21;0.0638;30.25;4.578e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F7;22;MST2023097STEX34-09;3uL;QtyorID;Unknown;22;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F8;22;MST2023097STEX34-09;3uL;QtyorID;Unknown;22;0.0638;42.15;2.03;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F9;22;MST2023097STEX34-09;3uL;QtyorID;Unknown;22;0.0638;41.52;3.05;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G7;23;MST2023102STEX34-11;3uL;QtyorID;Unknown;23;0.0638;32.52;1.045e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G8;23;MST2023102STEX34-11;3uL;QtyorID;Unknown;23;0.0638;32.66;9.597e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G9;23;MST2023102STEX34-11;3uL;QtyorID;Unknown;23;0.0638;33.01;7.620e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
H7;24;MST2023082STEX34-14;3uL;QtyorID;Unknown;24;0.0638;30.07;5.134e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
H8;24;MST2023082STEX34-14;3uL;QtyorID;Unknown;24;0.0638;29.90;5.725e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
H9;24;MST2023082STEX34-14;3uL;QtyorID;Unknown;24;0.0638;29.46;7.656e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
A10;25;MST2023099STEX34-15;3uL;QtyorID;Unknown;25;0.0638;36.22;9.517e+001;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
A11;25;MST2023099STEX34-15;3uL;QtyorID;Unknown;25;0.0638;35.96;1.123e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
A12;25;MST2023099STEX34-15;3uL;QtyorID;Unknown;25;0.0638;35.80;1.246e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B10;26;MST2023111STEX32-05;3uL;QtyorID;Unknown;26;0.0638;32.38;1.147e+003;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B11;26;MST2023111STEX32-05;3uL;QtyorID;Unknown;26;0.0638;33.09;7.246e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
B12;26;MST2023111STEX32-05;3uL;QtyorID;Unknown;26;0.0638;33.32;6.247e+002;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C10;27;MST2023020STEX33-23;3uL;QtyorID;Unknown;27;0.0638;40.93;4.46;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C11;27;MST2023020STEX33-23;3uL;QtyorID;Unknown;27;0.0638;40.29;6.77;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
C12;27;MST2023020STEX33-23;3uL;QtyorID;Unknown;27;0.0638;39.75;9.60;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D10;28;MSTNEKSX31;3uL;QtyorID;Unknown;28;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D11;28;MSTNEKSX31;3uL;QtyorID;Unknown;28;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
D12;28;MSTNEKSX31;3uL;QtyorID;Unknown;28;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E10;29;MSTNEKSX32;3uL;QtyorID;Unknown;29;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E11;29;MSTNEKSX32;3uL;QtyorID;Unknown;29;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
E12;29;MSTNEKSX32;3uL;QtyorID;Unknown;29;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F10;30;MSTNEKSX33;3uL;QtyorID;Unknown;30;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F11;30;MSTNEKSX33;3uL;QtyorID;Unknown;30;0.0638;43.20;1.02;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
F12;30;MSTNEKSX33;3uL;QtyorID;Unknown;30;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G10;31;MSTNEKSX34;3uL;QtyorID;Unknown;31;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G11;31;MSTNEKSX34;3uL;QtyorID;Unknown;31;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
G12;31;MSTNEKSX34;3uL;QtyorID;Unknown;31;0.0638;NoCt;NoCt;0.993;-3.548;qpcr1054;MONIS6MST2023;AssID19;Mnelei;plt02;qpcrrundate20240313
