"Lat_Species";"reccat";"yer";"mnt";"declat";"declon";"source";"ssn.per";"yer_ssn.per"
"12521";"Mya arenaria";"miljø DNA fundet";2019;9;55.4678333333333;10.5169333333333;"MONIS6";"jul - nov";"2019, jul - nov"
"12531";"Mya arenaria";"ingen DNA";2019;8;55.25;15.59;"MONIS6";"jul - nov";"2019, jul - nov"
"12541";"Mya arenaria";"ingen DNA";2019;8;55.3376;8.35004444444444;"MONIS6";"jul - nov";"2019, jul - nov"
"1255";"Mya arenaria";"miljø DNA fundet";2019;9;57.6078333333333;9.90025555555555;"MONIS6";"jul - nov";"2019, jul - nov"
"12561";"Mya arenaria";"ingen DNA";2019;8;56.85705;10.7846472222222;"MONIS6";"jul - nov";"2019, jul - nov"
"12571";"Mya arenaria";"miljø DNA fundet";2019;6;56.1318333333333;11.1501333333333;"MONIS6";"jan - jun";"2019, jan - jun"
"12581";"Rhithropanopeus harrisii";"ingen DNA";2019;5;55.713;12.04;"MONIS6";"jan - jun";"2019, jan - jun"
"12591";"Rhithropanopeus harrisii";"ingen DNA";2019;3;57.6178166666667;10.5334777777778;"MONIS6";"jan - jun";"2019, jan - jun"
"12601";"Rhithropanopeus harrisii";"ingen DNA";2019;6;55.93765;12.5168833333333;"MONIS6";"jan - jun";"2019, jan - jun"
"12611";"Rhithropanopeus harrisii";"ingen DNA";2019;6;57.6078333333333;9.90025555555555;"MONIS6";"jan - jun";"2019, jan - jun"
"12621";"Rhithropanopeus harrisii";"ingen DNA";2019;3;54.8372666666667;9.81814166666667;"MONIS6";"jan - jun";"2019, jan - jun"
"12631";"Rhithropanopeus harrisii";"ingen DNA";2019;3;55.7044722222222;9.67034444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"12641";"Rhithropanopeus harrisii";"ingen DNA";2019;3;55.0256666666667;10.4172694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"12651";"Rhithropanopeus harrisii";"ingen DNA";2019;5;55.3375;8.35011666666667;"MONIS6";"jan - jun";"2019, jan - jun"
"12661";"Rhithropanopeus harrisii";"ingen DNA";2019;5;55.0003333333333;13.3000277777778;"MONIS6";"jan - jun";"2019, jan - jun"
"12671";"Rhithropanopeus harrisii";"ingen DNA";2019;5;55.25;15.59;"MONIS6";"jan - jun";"2019, jan - jun"
"12681";"Rhithropanopeus harrisii";"ingen DNA";2019;5;57.370125;9.068025;"MONIS6";"jan - jun";"2019, jan - jun"
"12691";"Rhithropanopeus harrisii";"ingen DNA";2019;5;56.8566666666667;10.7847222222222;"MONIS6";"jan - jun";"2019, jan - jun"
"12701";"Rhithropanopeus harrisii";"ingen DNA";2019;5;57.9565833333333;9.052075;"MONIS6";"jan - jun";"2019, jan - jun"
"12711";"Rhithropanopeus harrisii";"ingen DNA";2019;5;56.0778333333333;8.21679444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"12721";"Rhithropanopeus harrisii";"ingen DNA";2019;3;57.6178166666667;10.5334777777778;"MONIS6";"jan - jun";"2019, jan - jun"
"12731";"Rhithropanopeus harrisii";"ingen DNA";2019;8;57.955;9.05194444444444;"MONIS6";"jul - nov";"2019, jul - nov"
"12741";"Rhithropanopeus harrisii";"ingen DNA";2019;9;55.713;12.04;"MONIS6";"jul - nov";"2019, jul - nov"
"12751";"Rhithropanopeus harrisii";"ingen DNA";2019;9;55.4678333333333;10.5169333333333;"MONIS6";"jul - nov";"2019, jul - nov"
"12761";"Rhithropanopeus harrisii";"ingen DNA";2019;8;55.25;15.59;"MONIS6";"jul - nov";"2019, jul - nov"
"12771";"Rhithropanopeus harrisii";"ingen DNA";2019;8;55.3376;8.35004444444444;"MONIS6";"jul - nov";"2019, jul - nov"
"12781";"Rhithropanopeus harrisii";"ingen DNA";2019;9;57.6078333333333;9.90025555555555;"MONIS6";"jul - nov";"2019, jul - nov"
"12791";"Rhithropanopeus harrisii";"ingen DNA";2019;8;56.85705;10.7846472222222;"MONIS6";"jul - nov";"2019, jul - nov"
"12801";"Rhithropanopeus harrisii";"ingen DNA";2019;6;56.1318333333333;11.1501333333333;"MONIS6";"jan - jun";"2019, jan - jun"
"12811";"Bonnemaisonia hamifera";"ingen DNA";2019;6;56.7090333333333;8.26817222222222;"MONIS6";"jan - jun";"2019, jan - jun"
"12821";"Bonnemaisonia hamifera";"ingen DNA";2019;3;55.7044722222222;9.67034444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"12831";"Bonnemaisonia hamifera";"ingen DNA";2019;3;55.0256666666667;10.4172694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"12841";"Bonnemaisonia hamifera";"ingen DNA";2019;3;54.8372666666667;9.81814166666667;"MONIS6";"jan - jun";"2019, jan - jun"
"12851";"Bonnemaisonia hamifera";"ingen DNA";2019;3;55.1218333333333;11.5833694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"12861";"Bonnemaisonia hamifera";"ingen DNA";2019;6;54.9977527777778;10.1669472222222;"MONIS6";"jan - jun";"2019, jan - jun"
"12871";"Bonnemaisonia hamifera";"ingen DNA";2019;6;56.1547194444444;10.3194083333333;"MONIS6";"jan - jun";"2019, jan - jun"
"12881";"Bonnemaisonia hamifera";"ingen DNA";2019;8;55.6737194444444;10.053805;"MONIS6";"jul - nov";"2019, jul - nov"
"12891";"Bonnemaisonia hamifera";"ingen DNA";2019;8;54.9996666666667;13.2833611111111;"MONIS6";"jul - nov";"2019, jul - nov"
"12901";"Bonnemaisonia hamifera";"ingen DNA";2019;9;56.1545944444444;10.3222166666667;"MONIS6";"jul - nov";"2019, jul - nov"
"12911";"Bonnemaisonia hamifera";"ingen DNA";2019;8;56.6616666666667;9.96777777777778;"MONIS6";"jul - nov";"2019, jul - nov"
"12921";"Bonnemaisonia hamifera";"ingen DNA";2019;9;54.7346166666667;11.0846805555556;"MONIS6";"jul - nov";"2019, jul - nov"
"12931";"Bonnemaisonia hamifera";"ingen DNA";2019;8;56.1315;11.1501361111111;"MONIS6";"jul - nov";"2019, jul - nov"
"12941";"Bonnemaisonia hamifera";"ingen DNA";2019;8;55.862;12.75;"MONIS6";"jul - nov";"2019, jul - nov"
"12951";"Bonnemaisonia hamifera";"ingen DNA";2019;8;57.3698666666667;9.06805555555556;"MONIS6";"jul - nov";"2019, jul - nov"
"12961";"Bonnemaisonia hamifera";"ingen DNA";2019;5;56.66285;9.96779444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"12971";"Bonnemaisonia hamifera";"ingen DNA";2019;6;56.7090333333333;8.26817222222222;"MONIS6";"jan - jun";"2019, jan - jun"
"1298";"Bonnemaisonia hamifera";"ingen DNA";2019;5;55.6746;10.0848722222222;"MONIS6";"jan - jun";"2019, jan - jun"
"12991";"Bonnemaisonia hamifera";"ingen DNA";2019;5;55.4782666666667;10.5169111111111;"MONIS6";"jan - jun";"2019, jan - jun"
"13001";"Bonnemaisonia hamifera";"ingen DNA";2019;4;55.0933;8.56669722222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13011";"Bonnemaisonia hamifera";"ingen DNA";2019;5;55.862;12.75;"MONIS6";"jan - jun";"2019, jan - jun"
"13021";"Bonnemaisonia hamifera";"ingen DNA";2019;3;55.1218333333333;11.5833694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13031";"Bonnemaisonia hamifera";"ingen DNA";2019;4;55.0933;8.56669722222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13041";"Pseudochattonella verruculosa";"miljø DNA fundet";2019;6;56.7090333333333;8.26817222222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13051";"Pseudochattonella verruculosa";"ingen DNA";2019;3;55.7044722222222;9.67034444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13061";"Pseudochattonella verruculosa";"ingen DNA";2019;3;55.0256666666667;10.4172694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13071";"Pseudochattonella verruculosa";"ingen DNA";2019;3;54.8372666666667;9.81814166666667;"MONIS6";"jan - jun";"2019, jan - jun"
"13081";"Pseudochattonella verruculosa";"ingen DNA";2019;3;55.1218333333333;11.5833694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13091";"Pseudochattonella verruculosa";"ingen DNA";2019;6;54.9977527777778;10.1669472222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13101";"Pseudochattonella verruculosa";"ingen DNA";2019;6;56.1547194444444;10.3194083333333;"MONIS6";"jan - jun";"2019, jan - jun"
"13111";"Pseudochattonella verruculosa";"ingen DNA";2019;8;55.6737194444444;10.053805;"MONIS6";"jul - nov";"2019, jul - nov"
"13121";"Pseudochattonella verruculosa";"miljø DNA fundet";2019;8;54.9996666666667;13.2833611111111;"MONIS6";"jul - nov";"2019, jul - nov"
"13131";"Pseudochattonella verruculosa";"ingen DNA";2019;9;56.1545944444444;10.3222166666667;"MONIS6";"jul - nov";"2019, jul - nov"
"13141";"Pseudochattonella verruculosa";"ingen DNA";2019;8;56.6616666666667;9.96777777777778;"MONIS6";"jul - nov";"2019, jul - nov"
"13151";"Pseudochattonella verruculosa";"miljø DNA fundet";2019;9;54.7346166666667;11.0846805555556;"MONIS6";"jul - nov";"2019, jul - nov"
"13161";"Pseudochattonella verruculosa";"ingen DNA";2019;8;56.1315;11.1501361111111;"MONIS6";"jul - nov";"2019, jul - nov"
"13171";"Pseudochattonella verruculosa";"ingen DNA";2019;8;55.862;12.75;"MONIS6";"jul - nov";"2019, jul - nov"
"13181";"Pseudochattonella verruculosa";"miljø DNA fundet";2019;8;57.3698666666667;9.06805555555556;"MONIS6";"jul - nov";"2019, jul - nov"
"13191";"Pseudochattonella verruculosa";"ingen DNA";2019;5;56.66285;9.96779444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13201";"Pseudochattonella verruculosa";"miljø DNA fundet";2019;6;56.7090333333333;8.26817222222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13211";"Pseudochattonella verruculosa";"ingen DNA";2019;5;55.6746;10.0848722222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13221";"Pseudochattonella verruculosa";"ingen DNA";2019;5;55.4782666666667;10.5169111111111;"MONIS6";"jan - jun";"2019, jan - jun"
"13231";"Pseudochattonella verruculosa";"miljø DNA fundet";2019;4;55.0933;8.56669722222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13241";"Pseudochattonella verruculosa";"ingen DNA";2019;5;55.862;12.75;"MONIS6";"jan - jun";"2019, jan - jun"
"13251";"Pseudochattonella verruculosa";"ingen DNA";2019;3;55.1218333333333;11.5833694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13261";"Pseudochattonella verruculosa";"miljø DNA fundet";2019;4;55.0933;8.56669722222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13271";"Bonnemaisonia hamifera";"ingen DNA";2019;5;55.713;12.04;"MONIS6";"jan - jun";"2019, jan - jun"
"13281";"Bonnemaisonia hamifera";"ingen DNA";2019;3;57.6178166666667;10.5334777777778;"MONIS6";"jan - jun";"2019, jan - jun"
"13291";"Bonnemaisonia hamifera";"ingen DNA";2019;6;55.93765;12.5168833333333;"MONIS6";"jan - jun";"2019, jan - jun"
"13301";"Bonnemaisonia hamifera";"ingen DNA";2019;6;57.6078333333333;9.90025555555555;"MONIS6";"jan - jun";"2019, jan - jun"
"13311";"Bonnemaisonia hamifera";"ingen DNA";2019;3;54.8372666666667;9.81814166666667;"MONIS6";"jan - jun";"2019, jan - jun"
"13321";"Bonnemaisonia hamifera";"ingen DNA";2019;3;55.7044722222222;9.67034444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13331";"Bonnemaisonia hamifera";"ingen DNA";2019;3;55.0256666666667;10.4172694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13341";"Bonnemaisonia hamifera";"ingen DNA";2019;5;55.3375;8.35011666666667;"MONIS6";"jan - jun";"2019, jan - jun"
"13351";"Bonnemaisonia hamifera";"ingen DNA";2019;5;55.0003333333333;13.3000277777778;"MONIS6";"jan - jun";"2019, jan - jun"
"13361";"Bonnemaisonia hamifera";"ingen DNA";2019;5;55.25;15.59;"MONIS6";"jan - jun";"2019, jan - jun"
"13371";"Bonnemaisonia hamifera";"ingen DNA";2019;5;57.370125;9.068025;"MONIS6";"jan - jun";"2019, jan - jun"
"13381";"Bonnemaisonia hamifera";"ingen DNA";2019;5;56.8566666666667;10.7847222222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13391";"Bonnemaisonia hamifera";"ingen DNA";2019;5;57.9565833333333;9.052075;"MONIS6";"jan - jun";"2019, jan - jun"
"13401";"Bonnemaisonia hamifera";"ingen DNA";2019;5;56.0778333333333;8.21679444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13411";"Bonnemaisonia hamifera";"ingen DNA";2019;3;57.6178166666667;10.5334777777778;"MONIS6";"jan - jun";"2019, jan - jun"
"13421";"Bonnemaisonia hamifera";"ingen DNA";2019;8;57.955;9.05194444444444;"MONIS6";"jul - nov";"2019, jul - nov"
"13431";"Bonnemaisonia hamifera";"ingen DNA";2019;9;55.713;12.04;"MONIS6";"jul - nov";"2019, jul - nov"
"13441";"Bonnemaisonia hamifera";"ingen DNA";2019;9;55.4678333333333;10.5169333333333;"MONIS6";"jul - nov";"2019, jul - nov"
"13451";"Bonnemaisonia hamifera";"ingen DNA";2019;8;55.25;15.59;"MONIS6";"jul - nov";"2019, jul - nov"
"13461";"Bonnemaisonia hamifera";"ingen DNA";2019;8;55.3376;8.35004444444444;"MONIS6";"jul - nov";"2019, jul - nov"
"13471";"Bonnemaisonia hamifera";"ingen DNA";2019;9;57.6078333333333;9.90025555555555;"MONIS6";"jul - nov";"2019, jul - nov"
"13481";"Bonnemaisonia hamifera";"ingen DNA";2019;8;56.85705;10.7846472222222;"MONIS6";"jul - nov";"2019, jul - nov"
"13491";"Bonnemaisonia hamifera";"ingen DNA";2019;6;56.1318333333333;11.1501333333333;"MONIS6";"jan - jun";"2019, jan - jun"
"13501";"Mnemiopsis leidyi";"miljø DNA fundet";2019;6;56.7090333333333;8.26817222222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13511";"Mnemiopsis leidyi";"ingen DNA";2019;3;55.7044722222222;9.67034444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13521";"Mnemiopsis leidyi";"ingen DNA";2019;3;55.0256666666667;10.4172694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13531";"Mnemiopsis leidyi";"ingen DNA";2019;3;54.8372666666667;9.81814166666667;"MONIS6";"jan - jun";"2019, jan - jun"
"13541";"Mnemiopsis leidyi";"ingen DNA";2019;3;55.1218333333333;11.5833694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13551";"Mnemiopsis leidyi";"ingen DNA";2019;6;54.9977527777778;10.1669472222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13561";"Mnemiopsis leidyi";"ingen DNA";2019;6;56.1547194444444;10.3194083333333;"MONIS6";"jan - jun";"2019, jan - jun"
"13571";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;55.6737194444444;10.053805;"MONIS6";"jul - nov";"2019, jul - nov"
"13581";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;54.9996666666667;13.2833611111111;"MONIS6";"jul - nov";"2019, jul - nov"
"13591";"Mnemiopsis leidyi";"miljø DNA fundet";2019;9;56.1545944444444;10.3222166666667;"MONIS6";"jul - nov";"2019, jul - nov"
"13601";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;56.6616666666667;9.96777777777778;"MONIS6";"jul - nov";"2019, jul - nov"
"13611";"Mnemiopsis leidyi";"miljø DNA fundet";2019;9;54.7346166666667;11.0846805555556;"MONIS6";"jul - nov";"2019, jul - nov"
"13621";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;56.1315;11.1501361111111;"MONIS6";"jul - nov";"2019, jul - nov"
"13631";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;55.862;12.75;"MONIS6";"jul - nov";"2019, jul - nov"
"13641";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;57.3698666666667;9.06805555555556;"MONIS6";"jul - nov";"2019, jul - nov"
"13651";"Mnemiopsis leidyi";"ingen DNA";2019;5;56.66285;9.96779444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13661";"Mnemiopsis leidyi";"miljø DNA fundet";2019;6;56.7090333333333;8.26817222222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13671";"Mnemiopsis leidyi";"ingen DNA";2019;5;55.6746;10.0848722222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13681";"Mnemiopsis leidyi";"ingen DNA";2019;5;55.4782666666667;10.5169111111111;"MONIS6";"jan - jun";"2019, jan - jun"
"13691";"Mnemiopsis leidyi";"ingen DNA";2019;4;55.0933;8.56669722222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13701";"Mnemiopsis leidyi";"ingen DNA";2019;5;55.862;12.75;"MONIS6";"jan - jun";"2019, jan - jun"
"13711";"Mnemiopsis leidyi";"ingen DNA";2019;3;55.1218333333333;11.5833694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13721";"Mnemiopsis leidyi";"ingen DNA";2019;4;55.0933;8.56669722222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13731";"Mnemiopsis leidyi";"ingen DNA";2019;5;55.713;12.04;"MONIS6";"jan - jun";"2019, jan - jun"
"13741";"Mnemiopsis leidyi";"ingen DNA";2019;3;57.6178166666667;10.5334777777778;"MONIS6";"jan - jun";"2019, jan - jun"
"13751";"Mnemiopsis leidyi";"ingen DNA";2019;6;55.93765;12.5168833333333;"MONIS6";"jan - jun";"2019, jan - jun"
"13761";"Mnemiopsis leidyi";"miljø DNA fundet";2019;6;57.6078333333333;9.90025555555555;"MONIS6";"jan - jun";"2019, jan - jun"
"13771";"Mnemiopsis leidyi";"ingen DNA";2019;3;54.8372666666667;9.81814166666667;"MONIS6";"jan - jun";"2019, jan - jun"
"13781";"Mnemiopsis leidyi";"ingen DNA";2019;3;55.7044722222222;9.67034444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13791";"Mnemiopsis leidyi";"miljø DNA fundet";2019;3;55.0256666666667;10.4172694444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13801";"Mnemiopsis leidyi";"miljø DNA fundet";2019;5;55.3375;8.35011666666667;"MONIS6";"jan - jun";"2019, jan - jun"
"13811";"Mnemiopsis leidyi";"ingen DNA";2019;5;55.0003333333333;13.3000277777778;"MONIS6";"jan - jun";"2019, jan - jun"
"13821";"Mnemiopsis leidyi";"ingen DNA";2019;5;55.25;15.59;"MONIS6";"jan - jun";"2019, jan - jun"
"13831";"Mnemiopsis leidyi";"ingen DNA";2019;5;57.370125;9.068025;"MONIS6";"jan - jun";"2019, jan - jun"
"13841";"Mnemiopsis leidyi";"ingen DNA";2019;5;56.8566666666667;10.7847222222222;"MONIS6";"jan - jun";"2019, jan - jun"
"13851";"Mnemiopsis leidyi";"ingen DNA";2019;5;57.9565833333333;9.052075;"MONIS6";"jan - jun";"2019, jan - jun"
"13861";"Mnemiopsis leidyi";"ingen DNA";2019;5;56.0778333333333;8.21679444444444;"MONIS6";"jan - jun";"2019, jan - jun"
"13871";"Mnemiopsis leidyi";"ingen DNA";2019;3;57.6178166666667;10.5334777777778;"MONIS6";"jan - jun";"2019, jan - jun"
"13881";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;57.955;9.05194444444444;"MONIS6";"jul - nov";"2019, jul - nov"
"13891";"Mnemiopsis leidyi";"miljø DNA fundet";2019;9;55.713;12.04;"MONIS6";"jul - nov";"2019, jul - nov"
"13901";"Mnemiopsis leidyi";"ingen DNA";2019;9;55.4678333333333;10.5169333333333;"MONIS6";"jul - nov";"2019, jul - nov"
"13911";"Mnemiopsis leidyi";"ingen DNA";2019;8;55.25;15.59;"MONIS6";"jul - nov";"2019, jul - nov"
"13921";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;55.3376;8.35004444444444;"MONIS6";"jul - nov";"2019, jul - nov"
"13931";"Mnemiopsis leidyi";"miljø DNA fundet";2019;9;57.6078333333333;9.90025555555555;"MONIS6";"jul - nov";"2019, jul - nov"
"13941";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;56.85705;10.7846472222222;"MONIS6";"jul - nov";"2019, jul - nov"
"13951";"Mnemiopsis leidyi";"ingen DNA";2019;6;56.1318333333333;11.1501333333333;"MONIS6";"jan - jun";"2019, jan - jun"
"13961";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;54.74;12.0857527777778;"MONIS6";"jul - nov";"2019, jul - nov"
"13971";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;54.9979333333333;10.1670388888889;"MONIS6";"jul - nov";"2019, jul - nov"
"13981";"Mnemiopsis leidyi";"miljø DNA fundet";2020;3;57.10855;11.1192944444444;"MONIS6";"jan - jun";"2020, jan - jun"
"13991";"Mnemiopsis leidyi";"ingen DNA";2020;5;56.6908333333333;10.0394444444444;"MONIS6";"jan - jun";"2020, jan - jun"
"1400";"Mnemiopsis leidyi";"miljø DNA fundet";2020;5;54.9973333333333;10.1501527777778;"MONIS6";"jan - jun";"2020, jan - jun"
"14011";"Mnemiopsis leidyi";"ingen DNA";2020;5;56.8564833333333;10.7848333333333;"MONIS6";"jan - jun";"2020, jan - jun"
"14021";"Mnemiopsis leidyi";"miljø DNA fundet";2020;5;56.9535166666667;9.05256666666667;"MONIS6";"jan - jun";"2020, jan - jun"
"14031";"Mnemiopsis leidyi";"miljø DNA fundet";2020;5;56.1548694444444;10.3208805555556;"MONIS6";"jan - jun";"2020, jan - jun"
"14041";"Mnemiopsis leidyi";"ingen DNA";2020;5;55.8616666666667;12.7336055555556;"MONIS6";"jan - jun";"2020, jan - jun"
"14051";"Mnemiopsis leidyi";"ingen DNA";2020;5;56.62065;9.06807222222222;"MONIS6";"jan - jun";"2020, jan - jun"
"14061";"Mnemiopsis leidyi";"miljø DNA fundet";2020;5;55.6745;10.08345;"MONIS6";"jan - jun";"2020, jan - jun"
"14071";"Mnemiopsis leidyi";"miljø DNA fundet";2020;5;55.3375166666667;8.35012777777778;"MONIS6";"jan - jun";"2020, jan - jun"
"14081";"Mnemiopsis leidyi";"miljø DNA fundet";2020;5;56.0778333333333;8.21679444444444;"MONIS6";"jan - jun";"2020, jan - jun"
"14091";"Mnemiopsis leidyi";"ingen DNA";2020;5;56.1455666666667;11.5855166666667;"MONIS6";"jan - jun";"2020, jan - jun"
"14101";"Mnemiopsis leidyi";"ingen DNA";2020;5;56.6552166666667;10.5838388888889;"MONIS6";"jan - jun";"2020, jan - jun"
"14111";"Mnemiopsis leidyi";"miljø DNA fundet";2020;5;54.8410833333333;9.81681111111111;"MONIS6";"jan - jun";"2020, jan - jun"
"14121";"Mnemiopsis leidyi";"miljø DNA fundet";2020;5;55.7016;9.65158055555556;"MONIS6";"jan - jun";"2020, jan - jun"
"14131";"Mnemiopsis leidyi";"miljø DNA fundet";2020;6;56.1318333333333;11.1501472222222;"MONIS6";"jan - jun";"2020, jan - jun"
"14141";"Mnemiopsis leidyi";"ingen DNA";2020;6;55.25;15.59;"MONIS6";"jan - jun";"2020, jan - jun"
"14151";"Mnemiopsis leidyi";"miljø DNA fundet";2020;6;55.1248333333333;11.5334611111111;"MONIS6";"jan - jun";"2020, jan - jun"
"14161";"Mnemiopsis leidyi";"ingen DNA";2020;6;55.713;12.04;"MONIS6";"jan - jun";"2020, jan - jun"
"14171";"Mnemiopsis leidyi";"miljø DNA fundet";2020;6;55.4782666666667;10.5168722222222;"MONIS6";"jan - jun";"2020, jan - jun"
"14181";"Mnemiopsis leidyi";"ingen DNA";2020;6;55.0001666666667;13.3000083333333;"MONIS6";"jan - jun";"2020, jan - jun"
"14191";"Mnemiopsis leidyi";"miljø DNA fundet";2019;8;56.0778333333333;8.21679444444444;"MONIS6";"jul - nov";"2019, jul - nov"
"14201";"Bonnemaisonia hamifera";"ingen DNA";2019;8;54.74;12.0857527777778;"MONIS6";"jul - nov";"2019, jul - nov"
"14211";"Bonnemaisonia hamifera";"ingen DNA";2019;8;54.9979333333333;10.1670388888889;"MONIS6";"jul - nov";"2019, jul - nov"
"14221";"Bonnemaisonia hamifera";"ingen DNA";2020;3;57.10855;11.1192944444444;"MONIS6";"jan - jun";"2020, jan - jun"
"14231";"Bonnemaisonia hamifera";"ingen DNA";2020;5;56.6908333333333;10.0394444444444;"MONIS6";"jan - jun";"2020, jan - jun"
"14241";"Bonnemaisonia hamifera";"ingen DNA";2020;5;54.9973333333333;10.1501527777778;"MONIS6";"jan - jun";"2020, jan - jun"
"14251";"Bonnemaisonia hamifera";"ingen DNA";2020;5;56.8564833333333;10.7848333333333;"MONIS6";"jan - jun";"2020, jan - jun"
"14261";"Bonnemaisonia hamifera";"ingen DNA";2020;5;56.9535166666667;9.05256666666667;"MONIS6";"jan - jun";"2020, jan - jun"
"14271";"Bonnemaisonia hamifera";"ingen DNA";2020;5;56.1548694444444;10.3208805555556;"MONIS6";"jan - jun";"2020, jan - jun"
"14281";"Bonnemaisonia hamifera";"ingen DNA";2020;5;55.8616666666667;12.7336055555556;"MONIS6";"jan - jun";"2020, jan - jun"
"14291";"Bonnemaisonia hamifera";"ingen DNA";2020;5;56.62065;9.06807222222222;"MONIS6";"jan - jun";"2020, jan - jun"
